BULLEN BAAI;CWBUB;-69.08471247696129 12.146462362957138,-69.08471247696129 12.23907938728612,-68.97251439062408 12.23907938728612,-68.97251439062408 12.173999005090126,-69.00868980733439 12.146462362957138,-69.08471247696129 12.146462362957138
Port of Bremerton;USPWT;-122.6987411558868 47.52805164171914,-122.7279940914653 47.60640326934404,-122.6692992021706 47.60640326934404,-122.6146270811797 47.58088032141958,-122.6105072081329 47.55601731205232,-122.6695587218048 47.54535812452193,-122.6743652403594 47.53546940623829,-122.6987411558868 47.52805164171914
Port of Guilvinec;FRG29;-4.296105033985319 47.79035832234743,-4.288237221748083 47.79831547477119,-4.265892631641569 47.8007946283507,-4.267008430591765 47.79122328924393,-4.284660943934674 47.7893972299602,-4.296105033985319 47.79035832234743
Scapa Flow;GBSFW;-3.152672244869345 58.851695662047966,-3.152672244869345 58.93218400856557,-2.967382706539722 58.93218400856557,-2.967382706539722 58.851695662047966,-3.152672244869345 58.851695662047966
Port of Mokpo;KRMOK;126.3881249091531 34.72525418854109,126.3558525702859 34.7333428032014,126.3247246440908 34.78599345726956,126.3473839458486 34.83316245671753,126.4392629621755 34.83389905353717,126.4641136821768 34.7653132755032,126.3881249091531 34.72525418854109
Port of Chicago;USCHI;-87.60545605500933 41.668780766508284,-87.60545605500933 41.71490525866747,-87.53212357772364 41.71490525866747,-87.53212357772364 41.668780766508284,-87.60545605500933 41.668780766508284
Port of Neendakara;INNEE;76.56544914880841 8.87949712151729,76.56555214537265 8.885399294600404,76.58488121746531 8.879700645795523,76.58333626507273 8.87064368283798,76.56544914880841 8.87949712151729
BORDEAUX;FRBOD;-0.693421004029603 44.807657941291886,-0.693421004029603 44.969020396384884,-0.422971091509431 44.969020396384884,-0.422971091509431 44.807657941291886,-0.693421004029603 44.807657941291886
Port of Masan;KRMAS;128.5174623350603 35.14132593821338,128.5174623350603 35.23367942234761,128.6515164219249 35.23367942234761,128.6515164219249 35.1672098567061,128.6229787454339 35.14132593821338,128.5174623350603 35.14132593821338
KASIM TERMINAL;IDKAS;130.92260175105258 -1.266186179182378,130.92260175105258 -1.218054228004971,131.1145999782973 -1.218054228004971,131.1145999782973 -1.380202285508788,131.03542307216773 -1.380202285508788,130.92260175105258 -1.266186179182378
Port of Niigata;JPKIJ;139.05326271433918 37.927350727818094,139.05806923289393 37.96051744572142,139.14870643992518 37.9693142662241,139.15368461985685 37.94264989032558,139.05326271433918 37.927350727818094
PORT ELGIN;CAPEL;-81.44113852465368 44.41267891689574,-81.44113852465368 44.458781395306396,-81.36446055452579 44.458781395306396,-81.36446055452579 44.41267891689574,-81.44113852465368 44.41267891689574
Pequiven (Jose Fertinitro);VEELJ;-64.88148853722403 10.109165787125763,-64.88148853722403 10.126533614284662,-64.8605999284712 10.126533614284662,-64.8605999284712 10.109165787125763,-64.88148853722403 10.109165787125763
Morro del Jable Harbor;ESCUT;-14.373885647421375 28.04195804442847,-14.373885647421375 28.059292787522633,-14.350599732020308 28.059292787522633,-14.350599732020308 28.04195804442847,-14.373885647421375 28.04195804442847
Port of Schleswig;DESLS;9.5413104277375 54.50393604104766,9.5413104277375 54.52119404884797,9.57665763843214 54.52119404884797,9.57665763843214 54.50393604104766,9.5413104277375 54.50393604104766
Port of Mykonos;GRJMK;25.32373434187273 37.44629738752489,25.32545095564226 37.46015184781486,25.31844145028979 37.46380809053102,25.31778341588459 37.46739602862583,25.33514982344012 37.46785018512195,25.33489233137468 37.44547966697043,25.32373434187273 37.44629738752489
Port of Sola;NOSLA;5.574555446274082 58.91717827561385,5.568670540316083 58.93813150173975,5.608421156675439 58.93813150173975,5.608544401530146 58.91635110318904,5.574555446274082 58.91717827561385
Port of Buffalo;USBUF;-78.8930941546159 42.836060764252565,-78.8930941546159 42.85911793746214,-78.85575144185232 42.85911793746214,-78.85575144185232 42.836060764252565,-78.8930941546159 42.836060764252565
Port of Yibin;CNYIB;104.61741847670187 28.76195884821132,104.61741847670187 28.779291762294246,104.64086239211605 28.779291762294246,104.64086239211605 28.76195884821132,104.61741847670187 28.76195884821132
ConocoPhillips;USRD4;-122.2748315605744 38.046136842535084,-122.2748315605744 38.06344397235373,-122.2487469659985 38.06344397235373,-122.2487469659985 38.046136842535084,-122.2748315605744 38.046136842535084
Port of Dresden;DEDRS;13.696919034751138 51.057265032814854,13.696919034751138 51.074533077741954,13.729578323049761 51.074533077741954,13.729578323049761 51.057265032814854,13.696919034751138 51.057265032814854
Port de La Grande-Motte;FRGDM;4.06618420331079 43.54808850973356,4.06618420331079 43.56537916083179,4.094517600378711 43.56537916083179,4.094517600378711 43.54808850973356,4.06618420331079 43.54808850973356
Port of Rushbrooke;IERUS;-8.341875606192177 51.84070096155963,-8.342272224320839 51.85758732521023,-8.309049294680353 51.85758732521023,-8.308875675828606 51.84553271879767,-8.312280294884406 51.84261626038764,-8.319547294921652 51.84233344171037,-8.326709231820843 51.84635307396604,-8.328325709350594 51.84837677168196,-8.327567538705607 51.85087754746496,-8.328411538729396 51.85506581426571,-8.326015432882542 51.85758830639486,-8.331890636863378 51.85758542824695,-8.331761890503246 51.85415286097742,-8.330617481760113 51.8499891785776,-8.331289820406953 51.84572090249719,-8.332720333627792 51.84404175849059,-8.341875606192177 51.84070096155963
Stintino Harbor;ITTTN;8.214577749720108 40.93058505160532,8.214577749720108 40.94788359850935,8.241763368083717 40.94788359850935,8.241763368083717 40.93058505160532,8.214577749720108 40.93058505160532
Port of Rapid Bay;AURAB;138.1711749219944 -35.52692041906389,138.1711749219944 -35.50960629887716,138.196413984561 -35.50960629887716,138.196413984561 -35.52692041906389,138.1711749219944 -35.52692041906389
Port of Penuba;IDPNG;104.45535083459788 -0.348058643879939,104.45535083459788 -0.330685489539115,104.47591711891403 -0.330685489539115,104.47591711891403 -0.348058643879939,104.45535083459788 -0.348058643879939
Port of Itaituba;BRITB;-55.99301300594867 -4.283335915757862,-55.99301300594867 -4.265963743299416,-55.9723900781366 -4.265963743299416,-55.9723900781366 -4.283335915757862,-55.99301300594867 -4.283335915757862
Ju'aymah Crude and LPG Terminals;SAJUT;50.03402415742741 26.86445675924441,50.03402415742741 26.88179442710165,50.05706397555894 26.88179442710165,50.05706397555894 26.86445675924441,50.03402415742741 26.86445675924441
Port of Strahan;AUSRN;145.30513156506402 -42.16218918563706,145.30513156506402 -42.14489478427646,145.33283120681926 -42.14489478427646,145.33283120681926 -42.16218918563706,145.30513156506402 -42.16218918563706
Port of Saganoseki;JPSAG;131.8562600341258 33.243630788289394,131.8562600341258 33.26095170313395,131.88082771016036 33.26095170313395,131.88082771016036 33.243630788289394,131.8562600341258 33.243630788289394
Port of Bathurst;CABAT;-65.6430214792953 47.649482821304886,-65.6430214792953 47.66676105867446,-65.61254423976398 47.66676105867446,-65.61254423976398 47.649482821304886,-65.6430214792953 47.649482821304886
Bay Roberts Harbor;CABYR;-53.28105574130204 47.58114939811679,-53.28105574130204 47.59842784159159,-53.25061819347313 47.59842784159159,-53.25061819347313 47.58114939811679,-53.28105574130204 47.58114939811679
Port of Mago;RUMGO;140.1704824104123 53.245878922004486,140.1704824104123 53.26314055241573,140.20478408946275 53.26314055241573,140.20478408946275 53.245878922004486,140.1704824104123 53.245878922004486
Port of Biak;IDBIK;136.06284866507679 -1.191669708474039,136.06284866507679 -1.174296626388572,136.08341894940966 -1.174296626388572,136.08341894940966 -1.191669708474039,136.06284866507679 -1.191669708474039
Totnes Harbor;GBTTS;-3.697844339887157 50.418930877512565,-3.697844339887157 50.43620081572973,-3.665626136913033 50.43620081572973,-3.665626136913033 50.418930877512565,-3.697844339887157 50.418930877512565
Moneypoint Jetty;IEMOT;-9.437855567894946 52.59698921658885,-9.437855567894946 52.61425273506954,-9.404063036201652 52.61425273506954,-9.404063036201652 52.59698921658885,-9.437855567894946 52.59698921658885
Port of Orsova;ROORV;22.39060412502721 44.71475672216847,22.39060412502721 44.732043839245875,22.419501007408986 44.732043839245875,22.419501007408986 44.71475672216847,22.39060412502721 44.71475672216847
Port of Calarasi;ROCAS;27.27601717393325 44.20142270867857,27.27601717393325 44.21871138116348,27.304661911841844 44.21871138116348,27.304661911841844 44.20142270867857,27.27601717393325 44.20142270867857
Port of Breibhig;GBACB;-6.315097410507083 58.259496078324204,-6.315097410507083 58.27674363271652,-6.276090091016032 58.27674363271652,-6.276090091016032 58.259496078324204,-6.315097410507083 58.259496078324204
Charlotte Amalie Harbor;VISTT;-64.94190170989066 18.329170943666075,-64.94190170989066 18.346526930476095,-64.92024278906955 18.346526930476095,-64.92024278906955 18.329170943666075,-64.94190170989066 18.329170943666075
Port of Krueng Geukueh;IDKGH;97.0247495519629 5.235275233533804,97.0247495519629 5.252646963389063,97.04540131727501 5.252646963389063,97.04540131727501 5.235275233533804,97.0247495519629 5.235275233533804
Otsuchi Harbor;JPOTJ;141.90102412891002 39.34474964007913,141.90102412891002 39.36205292640092,141.92758481915217 39.36205292640092,141.92758481915217 39.34474964007913,141.90102412891002 39.34474964007913
PARADIP;INPRT;86.66993157379883 20.248963995958476,86.65276543610352 20.27215379383172,86.67061821930663 20.288336286722895,86.69752614014403 20.26603460036148,86.66993157379883 20.248963995958476
Port of Takuma;JPTKM;133.63522087915956 34.21382434871771,133.63522087915956 34.27155290816626,133.71805851408536 34.27155290816626,133.71805851408536 34.21382434871771,133.63522087915956 34.21382434871771
Port of Anzali;IRBAZ;49.4450924527141 37.464107021654435,49.4450924527141 37.48718555484535,49.47960166644939 37.48718555484535,49.47960166644939 37.464107021654435,49.4450924527141 37.464107021654435
Port of Chenglingji;CNCLJ;113.1383878969407 29.4368281217581,113.1379301402538 29.44579769943667,113.1661970400071 29.47225333501038,113.1788427649351 29.46512942806091,113.1758673045604 29.41888658457246,113.1239683412766 29.41016386462817,113.1207639973198 29.41559695984151,113.1383878969407 29.4368281217581
Port of Hengyang;CNHNY;112.57452033924972 26.888734224543942,112.57452033924972 26.934968363542335,112.63598023682356 26.934968363542335,112.63598023682356 26.888734224543942,112.57452033924972 26.888734224543942
Port of Xiahai;CNXIH;110.3678257902137 21.14335980948789,110.3790083846971 21.19971036085687,110.4200108383301 21.19853247521297,110.4168637165784 21.17979261572353,110.4099972615003 21.157448398818,110.4097111557129 21.14762921547579,110.4101117059107 21.13626163238729,110.3896840020533 21.11880829397873,110.3678257902137 21.14335980948789
Port of Nampo;KPNAM;125.36976577283586 38.69745161648232,125.36976577283586 38.75513712350754,125.45752043110406 38.75513712350754,125.45752043110406 38.69745161648232,125.36976577283586 38.69745161648232
Faaborg Havn;DKFAA;10.22522741696405 55.09560369518678,10.23157888791132 55.10051470104793,10.24805838009881 55.09413027577185,10.24273687741327 55.08970969169354,10.22522741696405 55.09560369518678
Labuan Port;MYLBU;115.2145464459033 5.26020287707999,115.2128272879716 5.293286160459587,115.2742846024636 5.293364050074572,115.2616961049795 5.244020495823492,115.2396090095578 5.239006144157003,115.2145464459033 5.26020287707999
Port of Gladstone;AUGLT;151.2139151617412 -23.85347577563573,151.2140140971652 -23.82137877348345,151.2386761132412 -23.8128984780593,151.2881145950424 -23.83933213487467,151.2888143348085 -23.85347577563573,151.2139151617412 -23.85347577563573
Port of Lobito;AOLOB;13.524023177952444 -12.367003452023903,13.524023177952444 -12.309120127340151,13.594186852323482 -12.309120127340151,13.594186852323482 -12.367003452023903,13.524023177952444 -12.367003452023903
Port of Santa Fe;ARSFN;-60.74459628238872 -31.67985802255224,-60.74459628238872 -31.622109400140044,-60.66413742095078 -31.622109400140044,-60.66413742095078 -31.67985802255224,-60.74459628238872 -31.67985802255224
Port of Karatsu;JPKAR;129.90599949683101 33.45027332343201,129.90599949683101 33.508008988492605,129.98810315448637 33.508008988492605,129.98810315448637 33.45027332343201,129.90599949683101 33.45027332343201
MUAR;MYMUA;102.53721404844444 2.029250991525598,102.53721404844444 2.075578894944951,102.59209142807046 2.075578894944951,102.59209142807046 2.029250991525598,102.53721404844444 2.029250991525598
Port of A Coruna;ESLCG;-8.440453669202693 43.33437723463587,-8.440756337807832 43.38471431859625,-8.400816459182968 43.3920166704099,-8.381590379725528 43.38733414366274,-8.368486898110568 43.36828585213843,-8.363852040932832 43.33062916217889,-8.440453669202693 43.33437723463587
Port of Iquitos;PEIQT;-73.24520462871125 -3.750934368098272,-73.24520462871125 -3.693026478832624,-73.17650744699752 -3.693026478832624,-73.17650744699752 -3.750934368098272,-73.24520462871125 -3.750934368098272
Port of Port La Nouvelle;FRNOU;3.037875533798189 43.001164089358355,3.037875533798189 43.05880686245524,3.131506362228897 43.05880686245524,3.131506362228897 43.001164089358355,3.037875533798189 43.001164089358355
DUMAI;IDDUM;101.40484929134008 1.655544182114521,101.40484929134008 1.748200441944381,101.51458213390943 1.748200441944381,101.51458213390943 1.655544182114521,101.40484929134008 1.655544182114521
WAKAYAMA KU;JPWAK;135.0580489923988 34.26022002940969,135.0687181010113 34.29713919839227,135.2276730180249 34.31337547337068,135.2276730180249 34.2087386745024,135.1442230036293 34.17249479881066,135.0580489923988 34.26022002940969
Corralejo Harbor;ESQFU;-13.87227451436677 28.73621341596395,-13.87134990471451 28.74357785298987,-13.85941943901627 28.74310123926166,-13.86032066124527 28.7365287590324,-13.87227451436677 28.73621341596395
WAKAMATSU;JPWAM;130.8215585639411 33.93133683709679,130.8665092291274 33.91043145700608,130.8219243268051 33.86331818984935,130.742044559078 33.8564758844015,130.7306004677177 33.88935194373389,130.8215585639411 33.93133683709679
Port of Eze;FREZQ;7.349816868473859 43.71559486728317,7.349816868473859 43.71674752907375,7.351710780905265 43.71674752907375,7.351710780905265 43.71559486728317,7.349816868473859 43.71559486728317
Kota Kinabalu Port;MYBKI;116.05905232761991 5.976876452826033,116.08004752383496 6.000184877727634,116.08918849215772 5.998178902991327,116.08342824314724 5.98942483345084,116.06523980079407 5.968931096924493,116.06163866346878 5.960940276918549,116.05348474806351 5.964525662208615,116.05511553114458 5.967854927560609,116.05811960524125 5.96964760052839,116.05905232761991 5.976876452826033
Port of Camden;USCDE;-75.13706946314163 39.9347611936543,-75.13706946314163 39.935914616364194,-75.13528383051037 39.935914616364194,-75.13528383051037 39.9347611936543,-75.13706946314163 39.9347611936543
Port of Tuticorin;INTUT;78.190506943585 8.747936196484588,78.19617176902446 8.767616750811356,78.23862923462221 8.755152960784926,78.22244551559896 8.741795793107698,78.190506943585 8.747936196484588
Port of Noumea;NCNOU;166.41521535104488 -22.270080993465452,166.41521535104488 -22.246950341602663,166.44483036310572 -22.246950341602663,166.44483036310572 -22.270080993465452,166.41521535104488 -22.270080993465452
